(10.0, 100000.0, 10.0, [-5.0, -3.888888888888889, -2.7777777777777777, -1.6666666666666665, -0.5555555555555554, 0.5555555555555554, 1.666666666666667, 2.7777777777777786, 3.8888888888888893, 5.0])
(10.0, 100000.0, 10.0, [-42.23034956143062, -13.923607973138905, -4.59199061893529, -1.4947102304836097, -0.46091381812397625, -0.11500401280331955, -0.006108245762190112, -0.019416147064913, -0.3660762389933318, -1.6560848786894768])
(10.0, 100000.0, 10.0, [-115.08509063030877, -31.950834206745192, -8.556849524078418, -2.133545200890968, -0.45295866960761927, -0.06129735878774015, 0.002814480819417681, -0.020970196880119283, -0.3679748898339929, -1.65769701375318])
