# W_Value Elastic Inelastic
1.00000000e+01	1.71222908e+02	1.17437470e+03
1.01536577e+01	1.65038038e+02	1.13657027e+03
1.03096764e+01	1.59068606e+02	1.09994555e+03
1.04680925e+01	1.53307370e+02	1.06446507e+03
1.06289427e+01	1.47747324e+02	1.03009425e+03
1.07922646e+01	1.42381689e+02	9.96799473e+02
1.09580960e+01	1.37203906e+02	9.64547862e+02
1.11264755e+01	1.32207631e+02	9.33307781e+02
1.12974423e+01	1.27386724e+02	9.03048691e+02
1.14710362e+01	1.22735248e+02	8.73740425e+02
1.16472974e+01	1.18247458e+02	8.45353961e+02
1.18262671e+01	1.13917798e+02	8.17861368e+02
1.20079867e+01	1.09740893e+02	7.91235298e+02
1.21924986e+01	1.05711544e+02	7.65449252e+02
1.23798457e+01	1.01824724e+02	7.40477483e+02
1.25700715e+01	9.80755699e+01	7.16295122e+02
1.27632203e+01	9.44593798e+01	6.92877813e+02
1.29593369e+01	9.09716058e+01	6.70202082e+02
1.31584671e+01	8.76078503e+01	6.48245348e+02
1.33606570e+01	8.43638610e+01	6.26985428e+02
1.35659537e+01	8.12355261e+01	6.06400903e+02
1.37744050e+01	7.82188702e+01	5.86409684e+02
1.39860593e+01	7.53100495e+01	5.67051882e+02
1.42009658e+01	7.25053479e+01	5.48371145e+02
1.44191745e+01	6.98011728e+01	5.30286162e+02
1.46407361e+01	6.71940511e+01	5.12778446e+02
1.48657023e+01	6.46806255e+01	4.95830226e+02
1.50941252e+01	6.22576508e+01	4.79424140e+02
1.53260580e+01	5.99219900e+01	4.63543429e+02
1.55615546e+01	5.76706111e+01	4.48171775e+02
1.58006698e+01	5.55005838e+01	4.33293330e+02
1.60434592e+01	5.34090759e+01	4.18892814e+02
1.62899792e+01	5.13933502e+01	4.04955154e+02
1.65402872e+01	4.94507618e+01	3.91465977e+02
1.67944414e+01	4.75787546e+01	3.78411477e+02
1.70525008e+01	4.57748586e+01	3.65777988e+02
1.73145256e+01	4.40366874e+01	3.53552298e+02
1.75805765e+01	4.23619349e+01	3.41721625e+02
1.78507155e+01	4.07483733e+01	3.30273697e+02
1.81250054e+01	3.91938500e+01	3.19196441e+02
1.84035100e+01	3.76962857e+01	3.08478226e+02
1.86862941e+01	3.62536714e+01	2.98107778e+02
1.89734233e+01	3.48640666e+01	2.88074085e+02
1.92649644e+01	3.35255968e+01	2.78366747e+02
1.95609854e+01	3.22364512e+01	2.68975471e+02
1.98615549e+01	3.09948812e+01	2.59890196e+02
2.01667429e+01	2.97991977e+01	2.51101272e+02
2.04766203e+01	2.86477693e+01	2.42599304e+02
2.07912593e+01	2.75390206e+01	2.34375205e+02
2.11107329e+01	2.64714304e+01	2.26420228e+02
2.14351155e+01	2.54435294e+01	2.18725854e+02
