# W_Value Y_Value
1.00000000e+02	0.00000000e+00
1.03010033e+02	nan
1.06020067e+02	nan
1.09030100e+02	nan
1.12040134e+02	nan
1.15050167e+02	nan
1.18060201e+02	nan
1.21070234e+02	nan
1.24080268e+02	nan
1.27090301e+02	nan
1.30100334e+02	nan
1.33110368e+02	nan
1.36120401e+02	nan
1.39130435e+02	nan
1.42140468e+02	nan
1.45150502e+02	nan
1.48160535e+02	nan
1.51170569e+02	nan
1.54180602e+02	nan
1.57190635e+02	nan
1.60200669e+02	nan
1.63210702e+02	nan
1.66220736e+02	nan
1.69230769e+02	nan
1.72240803e+02	nan
1.75250836e+02	nan
1.78260870e+02	nan
1.81270903e+02	nan
1.84280936e+02	nan
1.87290970e+02	nan
1.90301003e+02	nan
1.93311037e+02	nan
1.96321070e+02	nan
1.99331104e+02	nan
2.02341137e+02	1.00908137e+00
2.05351171e+02	1.54341345e+00
2.08361204e+02	1.94293292e+00
2.11371237e+02	2.27321415e+00
2.14381271e+02	2.55656992e+00
2.17391304e+02	2.80394549e+00
2.20401338e+02	3.02185389e+00
2.23411371e+02	3.21468847e+00
2.26421405e+02	3.38568257e+00
2.29431438e+02	3.53736727e+00
2.32441472e+02	3.67181274e+00
2.35451505e+02	3.79076559e+00
2.38461538e+02	3.89573238e+00
2.41471572e+02	3.98803323e+00
2.44481605e+02	4.06883807e+00
2.47491639e+02	4.13919227e+00
2.50501672e+02	4.20003552e+00
2.53511706e+02	4.25221631e+00
2.56521739e+02	4.29650330e+00
2.59531773e+02	4.33359468e+00
2.62541806e+02	4.36412581e+00
2.65551839e+02	4.38867582e+00
2.68561873e+02	4.40777320e+00
2.71571906e+02	4.42190070e+00
2.74581940e+02	4.43149970e+00
2.77591973e+02	4.43697395e+00
2.80602007e+02	4.43869306e+00
2.83612040e+02	4.43699550e+00
2.86622074e+02	4.43219136e+00
2.89632107e+02	4.42456487e+00
2.92642140e+02	4.41437658e+00
2.95652174e+02	4.40186545e+00
2.98662207e+02	4.38725064e+00
3.01672241e+02	4.37073326e+00
3.04682274e+02	4.35249781e+00
3.07692308e+02	4.33271364e+00
3.10702341e+02	4.31153618e+00
3.13712375e+02	4.28910810e+00
3.16722408e+02	4.26556039e+00
3.19732441e+02	4.24101329e+00
3.22742475e+02	4.21557718e+00
3.25752508e+02	4.18935340e+00
3.28762542e+02	4.16243498e+00
3.31772575e+02	4.13490730e+00
3.34782609e+02	4.10684873e+00
3.37792642e+02	4.07833118e+00
3.40802676e+02	4.04942062e+00
3.43812709e+02	4.02017756e+00
3.46822742e+02	3.99065750e+00
3.49832776e+02	3.96091129e+00
3.52842809e+02	3.93098554e+00
3.55852843e+02	3.90092293e+00
3.58862876e+02	3.87076252e+00
3.61872910e+02	3.84054008e+00
3.64882943e+02	3.81028826e+00
3.67892977e+02	3.78003694e+00
3.70903010e+02	3.74981335e+00
3.73913043e+02	3.71964235e+00
3.76923077e+02	3.68954659e+00
3.79933110e+02	3.65954666e+00
3.82943144e+02	3.62966129e+00
3.85953177e+02	3.59990745e+00
3.88963211e+02	3.57030054e+00
3.91973244e+02	3.54085447e+00
3.94983278e+02	3.51158179e+00
3.97993311e+02	3.48249380e+00
4.01003344e+02	3.45360065e+00
4.04013378e+02	3.42491140e+00
4.07023411e+02	3.39643416e+00
4.10033445e+02	3.36817612e+00
4.13043478e+02	3.34014361e+00
4.16053512e+02	3.31234224e+00
4.19063545e+02	3.28477687e+00
4.22073579e+02	3.25745172e+00
4.25083612e+02	3.23037041e+00
4.28093645e+02	3.20353602e+00
4.31103679e+02	3.17695109e+00
4.34113712e+02	3.15061772e+00
4.37123746e+02	3.12453757e+00
4.40133779e+02	3.09871190e+00
4.43143813e+02	3.07314161e+00
4.46153846e+02	3.04782727e+00
4.49163880e+02	3.02276914e+00
4.52173913e+02	2.99796721e+00
4.55183946e+02	2.97342119e+00
4.58193980e+02	2.94913059e+00
4.61204013e+02	2.92509468e+00
4.64214047e+02	2.90131255e+00
4.67224080e+02	2.87778310e+00
4.70234114e+02	2.85450508e+00
4.73244147e+02	2.83147709e+00
4.76254181e+02	2.80869759e+00
4.79264214e+02	2.78616494e+00
4.82274247e+02	2.76387737e+00
4.85284281e+02	2.74183303e+00
4.88294314e+02	2.72002997e+00
4.91304348e+02	2.69846616e+00
4.94314381e+02	2.67713953e+00
4.97324415e+02	2.65604791e+00
5.00334448e+02	2.63518910e+00
5.03344482e+02	2.61456085e+00
5.06354515e+02	2.59416088e+00
5.09364548e+02	2.57398684e+00
5.12374582e+02	2.55403639e+00
5.15384615e+02	2.53430715e+00
5.18394649e+02	2.51479672e+00
5.21404682e+02	2.49550268e+00
5.24414716e+02	2.47642261e+00
5.27424749e+02	2.45755407e+00
5.30434783e+02	2.43889463e+00
5.33444816e+02	2.42044184e+00
5.36454849e+02	2.40219327e+00
5.39464883e+02	2.38414647e+00
5.42474916e+02	2.36629903e+00
5.45484950e+02	2.34864851e+00
5.48494983e+02	2.33119251e+00
5.51505017e+02	2.31392863e+00
5.54515050e+02	2.29685447e+00
5.57525084e+02	2.27996768e+00
5.60535117e+02	2.26326588e+00
5.63545151e+02	2.24674674e+00
5.66555184e+02	2.23040795e+00
5.69565217e+02	2.21424720e+00
5.72575251e+02	2.19826221e+00
5.75585284e+02	2.18245073e+00
5.78595318e+02	2.16681050e+00
5.81605351e+02	2.15133932e+00
5.84615385e+02	2.13603500e+00
5.87625418e+02	2.12089536e+00
5.90635452e+02	2.10591825e+00
5.93645485e+02	2.09110156e+00
5.96655518e+02	2.07644319e+00
5.99665552e+02	2.06194106e+00
6.02675585e+02	2.04759313e+00
6.05685619e+02	2.03339736e+00
6.08695652e+02	2.01935177e+00
6.11705686e+02	2.00545437e+00
6.14715719e+02	1.99170322e+00
6.17725753e+02	1.97809640e+00
6.20735786e+02	1.96463199e+00
6.23745819e+02	1.95130814e+00
6.26755853e+02	1.93812298e+00
6.29765886e+02	1.92507470e+00
6.32775920e+02	1.91216150e+00
6.35785953e+02	1.89938159e+00
6.38795987e+02	1.88673323e+00
6.41806020e+02	1.87421469e+00
6.44816054e+02	1.86182427e+00
6.47826087e+02	1.84956028e+00
6.50836120e+02	1.83742108e+00
6.53846154e+02	1.82540503e+00
6.56856187e+02	1.81351052e+00
6.59866221e+02	1.80173597e+00
6.62876254e+02	1.79007980e+00
6.65886288e+02	1.77854049e+00
6.68896321e+02	1.76711651e+00
6.71906355e+02	1.75580636e+00
6.74916388e+02	1.74460857e+00
6.77926421e+02	1.73352169e+00
6.80936455e+02	1.72254428e+00
6.83946488e+02	1.71167494e+00
6.86956522e+02	1.70091226e+00
6.89966555e+02	1.69025489e+00
6.92976589e+02	1.67970147e+00
6.95986622e+02	1.66925067e+00
6.98996656e+02	1.65890118e+00
7.02006689e+02	1.64865170e+00
7.05016722e+02	1.63850097e+00
7.08026756e+02	1.62844774e+00
7.11036789e+02	1.61849076e+00
7.14046823e+02	1.60862882e+00
7.17056856e+02	1.59886071e+00
7.20066890e+02	1.58918527e+00
7.23076923e+02	1.57960133e+00
7.26086957e+02	1.57010773e+00
7.29096990e+02	1.56070335e+00
7.32107023e+02	1.55138708e+00
7.35117057e+02	1.54215781e+00
7.38127090e+02	1.53301448e+00
7.41137124e+02	1.52395601e+00
7.44147157e+02	1.51498136e+00
7.47157191e+02	1.50608949e+00
7.50167224e+02	1.49727938e+00
7.53177258e+02	1.48855004e+00
7.56187291e+02	1.47990047e+00
7.59197324e+02	1.47132969e+00
7.62207358e+02	1.46283676e+00
7.65217391e+02	1.45442072e+00
7.68227425e+02	1.44608065e+00
7.71237458e+02	1.43781562e+00
7.74247492e+02	1.42962473e+00
7.77257525e+02	1.42150708e+00
7.80267559e+02	1.41346181e+00
7.83277592e+02	1.40548804e+00
7.86287625e+02	1.39758493e+00
7.89297659e+02	1.38975162e+00
7.92307692e+02	1.38198729e+00
7.95317726e+02	1.37429114e+00
7.98327759e+02	1.36666234e+00
8.01337793e+02	1.35910010e+00
8.04347826e+02	1.35160366e+00
8.07357860e+02	1.34417222e+00
8.10367893e+02	1.33680504e+00
8.13377926e+02	1.32950137e+00
8.16387960e+02	1.32226047e+00
8.19397993e+02	1.31508160e+00
8.22408027e+02	1.30796407e+00
8.25418060e+02	1.30090714e+00
8.28428094e+02	1.29391014e+00
8.31438127e+02	1.28697237e+00
8.34448161e+02	1.28009315e+00
8.37458194e+02	1.27327182e+00
8.40468227e+02	1.26650772e+00
8.43478261e+02	1.25980020e+00
8.46488294e+02	1.25314861e+00
8.49498328e+02	1.24655234e+00
8.52508361e+02	1.24001075e+00
8.55518395e+02	1.23352323e+00
8.58528428e+02	1.22708918e+00
8.61538462e+02	1.22070800e+00
8.64548495e+02	1.21437910e+00
8.67558528e+02	1.20810190e+00
8.70568562e+02	1.20187583e+00
8.73578595e+02	1.19570032e+00
8.76588629e+02	1.18957482e+00
8.79598662e+02	1.18349878e+00
8.82608696e+02	1.17747165e+00
8.85618729e+02	1.17149290e+00
8.88628763e+02	1.16556201e+00
8.91638796e+02	1.15967845e+00
8.94648829e+02	1.15384171e+00
8.97658863e+02	1.14805129e+00
9.00668896e+02	1.14230668e+00
9.03678930e+02	1.13660740e+00
9.06688963e+02	1.13095295e+00
9.09698997e+02	1.12534286e+00
9.12709030e+02	1.11977666e+00
9.15719064e+02	1.11425388e+00
9.18729097e+02	1.10877405e+00
9.21739130e+02	1.10333673e+00
9.24749164e+02	1.09794146e+00
9.27759197e+02	1.09258780e+00
9.30769231e+02	1.08727532e+00
9.33779264e+02	1.08200359e+00
9.36789298e+02	1.07677217e+00
9.39799331e+02	1.07158065e+00
9.42809365e+02	1.06642862e+00
9.45819398e+02	1.06131567e+00
9.48829431e+02	1.05624138e+00
9.51839465e+02	1.05120538e+00
9.54849498e+02	1.04620725e+00
9.57859532e+02	1.04124662e+00
9.60869565e+02	1.03632309e+00
9.63879599e+02	1.03143630e+00
9.66889632e+02	1.02658587e+00
9.69899666e+02	1.02177142e+00
9.72909699e+02	1.01699261e+00
9.75919732e+02	1.01224905e+00
9.78929766e+02	1.00754041e+00
9.81939799e+02	1.00286633e+00
9.84949833e+02	9.98226466e-01
9.87959866e+02	9.93620474e-01
9.90969900e+02	9.89048018e-01
9.93979933e+02	9.84508766e-01
9.96989967e+02	9.80002388e-01
1.00000000e+03	9.75528559e-01
